,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
93486,64443.0,1.07952397806913,0.872988038728802,-0.303850487243895,2.75536885087579,0.301687623167546,-0.350283737195093,-0.0428479677130716,0.246624608381391,-0.779175595769242,-0.157696445821874,1.92856763203456,-0.935863286411531,-2.43144644518658,-1.63347202401986,0.534336652706283,1.42560550367097,1.59352878606579,1.17846784575361,-1.56869755794851,-0.252115099030468,-0.023254784527163,-0.158600833910515,-0.0388061577093773,-0.0603272546840962,0.358338898397498,0.0769835703935526,0.0189358319830432,0.0605741494833015,0.0,1
6529,7891.0,-1.58550536691994,3.26158454822833,-4.13742198305023,2.35709625199132,-1.40504331370135,-1.87943719306477,-3.51368687087654,1.51560674568816,-1.20716636120056,-6.23456133227108,5.45074606689486,-7.33371406736393,1.36119332407831,-6.60806825219469,-0.481069424899829,-2.60247787045261,-4.83511205239717,-0.553026089102902,0.351948943356815,0.315957258937511,0.501543149467536,-0.54686881157389,-0.0765836358993043,-0.425550366841581,0.123644186352002,0.321984539336613,0.264028160503965,0.132816719764592,1.0,1
222419,142961.0,0.457845399378466,1.37376948070694,-0.488926009348227,2.80535094114905,1.77738605988168,0.100492060362466,1.29501591974452,-0.135857217631344,-1.69582245589888,0.955004466801798,-1.70222840135659,-0.240056328492088,0.456475052581814,0.139567417265152,-1.89097449251758,0.372379299123525,-0.798201084554281,-0.69706160837415,-1.49715223294239,-0.264704752281373,0.105593015789541,0.371014424417148,0.0511047168873462,0.401524196613955,-0.724765816975051,-0.202880696489224,0.092123881011537,0.0949558537280024,0.0,1
30754,36068.0,1.24243205801289,0.551495032499269,-0.581761995069123,0.440710428486172,0.146754282202507,-0.909760788707763,0.0228474201959433,-0.0661704028736685,-0.129835925995706,-0.925660703057845,1.84213899258156,0.429850618058242,0.0632979866692706,-1.96344282855014,0.609321565629333,1.25661166529794,1.08606401762145,1.23595231443837,-0.0054178241183604,0.0036747191799973,-0.174576560011782,-0.47229456057424,-0.075450852960281,-0.142299994397675,0.368858879269087,0.542812261340222,-0.0234674273753868,0.0485778134444661,1.0,0
277071,167443.0,-1.05073130469874,-0.513657884825041,1.77482674194159,-2.45194014840345,0.512794935447966,-0.0383453215661343,-0.291017596838541,0.27857016239357,-1.24890046708296,-0.271798434451723,0.455355129102024,-0.15306242402224,0.303612801964233,-0.453633651775294,-1.01297053238157,1.73482214206609,-0.504792261519581,-0.777023034094203,0.520065119615144,0.302458595761352,0.034750479469432,-0.303754411712033,-0.133616411208097,0.321347117792216,0.455685106366402,-0.477332136479064,-0.0132100168926492,0.0611136570071911,27.93,0
10484,17187.0,1.08837493830851,0.898474023721059,0.394684329076182,3.17025757451452,0.17573879687403,-0.221980885195245,-0.0229887284923858,-0.0108735366656839,0.860043617194172,-0.592472935320844,1.07272839973578,-2.54755681422931,1.23595005675711,-0.330305803751441,-1.02235437464957,0.335642172519614,2.29899822072815,-0.1620962094812,-1.53270721248432,-0.217358192249005,-0.423553904215867,-0.800852284805578,0.0776144554303444,0.167608452574198,0.350181817443194,-0.118940929478619,0.0129477659306532,0.0542542721018558,3.79,1
125436,77674.0,1.54033274881268,-0.768895425093776,-0.0116783491342609,-1.43430100383441,-1.01774029388731,-1.0239475422362,-0.484373325237047,-0.379219146855369,-2.24414508536721,1.40923158434733,-0.532957501425477,-0.432107546811639,1.40351116287683,-0.292260608926983,0.287236636561712,-0.508407465282629,0.438653635869118,-0.568401244149129,0.160077108977494,-0.242532827189268,-0.57081534908201,-1.29837982218501,0.143954375386027,-0.0109749056829021,0.31119417277433,-0.510757561739668,0.0126750724518847,0.0198834307949316,26.3,0
196325,131454.0,1.99886316614809,-0.0517078941700638,-0.698177121378136,0.629552301386121,-0.609669349804499,-1.73281415235996,0.180750850265012,-0.372752221079468,0.532270041052076,0.0819786276643457,-0.0014921628511224,0.550762194889691,-0.435061497334554,0.397221267421965,0.0124007342064059,-0.349324926475889,0.0559184951764892,-1.11866047423782,-0.187931289236345,-0.27491571157464,-0.234428755579053,-0.562939078356128,0.454472698464602,0.921694555262983,-0.429138389056559,0.14172996972348,-0.0718398252361525,-0.0515919128295907,1.98,0
216886,140675.0,-0.0114981761130118,0.747707487556202,0.274239085945202,-0.557575874272781,0.378440341891276,-1.15884957793416,0.981208025298011,-0.180104764794286,0.0268496879195756,-0.401818115859493,-1.00016075896479,-0.110245595593418,-0.461856120455364,0.210625967029232,-0.349223045661068,-0.072597728831427,-0.378129285718677,-0.687332089950114,-0.0863126979676441,-0.0318211643543307,-0.254670582463991,-0.612496617008232,0.112145891843137,0.024912280109821,-0.499717032331559,0.138997894522368,0.23841145443283,0.0983390857007588,13.99,0
260452,159565.0,0.0721742336615274,0.782664471329337,-0.114500031009601,-0.939555780978811,0.954873008103022,-0.218329995510061,0.884758338439227,0.0082005241298706,-0.225055067762456,-0.239103110714429,-0.150360852990736,0.457200818072706,0.0430447080919253,0.259954999159674,-1.02246126864059,0.403459362206593,-1.0265243072537,0.0872429180999399,0.590190324296238,0.0024794515157372,-0.276298469267896,-0.651707280171971,-0.0670169802365757,-1.04566910846655,-0.385182612227087,0.18424528608297,0.241463717622824,0.0768048445081629,3.59,0
102692,68319.0,-0.708642375430926,0.193593937731793,2.48496532397826,0.613280709517315,-0.944185821355523,0.0162797214916621,0.13282479640758,0.0613592726834507,-1.82167995071999,0.408453553404947,0.106108628878424,0.0995453674868034,1.0593085018842,-0.148348996825049,1.61215846095273,-2.0136844700478,0.485366120053666,1.15921975337572,-0.77675941446117,-0.0837137330212012,-0.0527404433981226,0.226459268954537,0.05965905751619,0.580925640976121,0.0982558865185827,-0.126811676647433,0.12425523958659,0.106744305972529,94.0,0
262164,160345.0,2.10195432457468,-0.964957802590106,-1.50063094916612,-1.04327601395417,-0.467412022482232,-0.797926369162347,-0.41264747424695,-0.237731295803545,-0.679579661968195,1.02886519877935,0.591241330555552,-0.251907062469554,-0.0896493130365035,0.241967332141661,-0.264703573154965,1.27460208247167,-0.273205285731178,-0.561083549569838,0.852442141801873,0.0898219904017053,0.498668743736717,1.28718120324468,-0.131117407658905,-0.435684072481086,0.191600465979459,0.0803804389834518,-0.0528334459305908,-0.0701654350770996,70.95,0
268542,163266.0,-0.0071046182440415,0.785924258832722,0.343786163993924,-0.674501024259089,0.380074916421909,-0.862941848223588,0.88612334717744,-0.0432959728559526,-0.248400530937858,-0.230792098708501,0.785139744205894,0.637908920819853,-0.502320791886831,0.396510403881747,-1.06534384890608,0.095458115049796,-0.601987092036042,-0.232645486825515,0.173051720128159,-0.0551641834630795,-0.206929402066896,-0.475514272398628,0.0756893579026165,0.0591818257643826,-0.545387405842535,0.11640080511563,0.240491359605012,0.0873660656838629,3.99,0
140786,83934.0,-0.433222446537596,2.42837911824053,-3.99645439738162,4.87129854095106,-1.7963078560437,-0.586867589935922,-4.65454261848565,1.28522967071729,-2.74353881589949,-5.63894131284807,4.3437434980468,-6.65573446968769,-0.293108662762872,-9.50514082568186,-1.39614905931922,-4.85032315924603,-10.0062528282393,-2.78959811229388,0.98258385892977,0.745029329890697,0.713558821786954,-0.408953595906886,-0.320889532152165,-0.804230275167984,0.962851575679124,0.199558010666927,1.09453318209808,0.541147567735467,1.0,1
250761,155054.0,-0.512348993642627,4.82706041999945,-7.97393924909553,7.3340585164719,0.367703644775346,-2.0551290853684,-2.93585569967936,1.43100813095171,-4.54472224374179,-5.25809597551632,5.71631869503674,-5.81040712597652,0.723292646283101,-12.2891333850899,0.378773196301938,-2.02073438121173,-2.03970261739192,0.658182927257658,0.832574035012694,0.804101330337598,0.535619750720892,-0.459495920284509,-0.0093636678425974,-1.1404357941897,-0.0064452687432379,0.527970329614587,0.55888099608345,0.126516761960086,0.77,1
159499,112570.0,1.92123254754186,-0.512700342690533,-0.324198539216852,0.524347799532391,-0.784611934258634,-0.524560053881161,-0.554161855592415,-0.0665401422422161,1.46960066080973,-0.181750755552565,-1.11193266903299,0.460233370325169,0.186634463141543,-0.207261017666559,0.484265028320881,0.117990068218657,-0.552013430184161,0.245498211953858,-0.189304289707128,-0.147195827519111,0.204824638457741,0.777593093587289,0.0713844565442721,-0.0822162022832447,-0.0881929214392544,-0.209724447367353,0.0355904828859212,-0.0319004105615037,43.0,0
253771,156413.0,0.0375175073782046,0.896496994032828,0.303653026282807,-0.585873569797376,0.441316905850611,-1.11162818576547,1.06352036545534,-0.24111718564155,-0.131075748545494,-0.43071070531283,-0.823436187016556,0.43681621364561,0.568176263195251,0.002020402403321,-0.465004855299045,-0.12126729280081,-0.437585065622986,-0.818392326110932,-0.0919899948468865,0.0052330445780588,-0.251247990497876,-0.52423274222355,0.0731169772974372,0.0542407791957064,-0.469954822299333,0.135742619822232,0.249498859628025,0.0989913710156266,6.99,0
70632,53951.0,-1.10202011456051,0.888973866190999,1.08498402630127,-0.99489928906408,0.0022590591443678,-0.3041793122799,0.102432964900171,0.504645071869766,-0.653099793295881,-0.666709198140586,0.290053404315076,-0.107270277898104,-0.849356241076248,0.770075190896899,0.436801941215165,0.717604903434264,-0.56898859339849,0.600386403547725,0.931030360840006,-0.11969687059695,-0.0115630264068514,-0.353862813840902,-0.355746490644436,-0.460861062851327,0.194291161402615,1.01881666009619,-0.293369925929139,-0.0695918205233107,3.84,0
15111,26465.0,1.12650652770102,0.0220805237127588,1.43047498584296,2.72375450165183,-0.596592061222269,0.999618960436561,-0.779903830897733,0.322546070075163,0.622897523661784,0.342346857040294,-2.05009808672936,0.18469486552539,0.22810580549157,-0.902002237353791,-1.2986215656925,0.462338856121669,-0.380212288970556,-0.079400766954427,-0.251149333037166,-0.117614215176952,-0.158285694956099,-0.141852652785763,-0.117793784736013,-0.437059760988057,0.493804497807942,0.0849161819145282,0.0605031075156782,0.0296854147292682,13.65,0
